Lmod has detected the following error: A different version of the 'GCCcore'
module is already loaded (see output of 'ml').
You should load another 'GCC' module that is compatible with the currently
loaded version of 'GCCcore'.
Use 'ml spider GCC' to get an overview of the available versions.


If you don't understand the warning or error, contact the helpdesk at
hpc@vub.be 
While processing the following module(s):
    Module fullname        Module Filename
    ---------------        ---------------
    GCC/12.3.0             /apps/brussel/RL8/skylake/modules/2023a/all/GCC/12.3.0.lua
    gfbf/2023a             /apps/brussel/RL8/skylake/modules/2023a/all/gfbf/2023a.lua
    sympy/1.12-gfbf-2023a  /apps/brussel/RL8/skylake/modules/2023a/all/sympy/1.12-gfbf-2023a.lua


Due to MODULEPATH changes, the following have been reloaded:
  1) OpenSSL/1.1

== Dataset=Yacht Hydrodynamics X.shape=(308, 6) LogScore/Normal
[iter 0] loss=4.1532 val_loss=0.0000 scale=1.0000 norm=11.9404
[iter 100] loss=2.9139 val_loss=0.0000 scale=2.0000 norm=3.6320
[iter 200] loss=1.9372 val_loss=0.0000 scale=2.0000 norm=1.4040
[iter 300] loss=1.0188 val_loss=0.0000 scale=2.0000 norm=1.1382
[iter 400] loss=0.2554 val_loss=0.0000 scale=2.0000 norm=0.9978
[iter 500] loss=-0.2391 val_loss=0.0000 scale=2.0000 norm=0.8982
[iter 600] loss=-0.4323 val_loss=0.0000 scale=1.0000 norm=0.4256
[iter 700] loss=-0.5700 val_loss=0.0000 scale=2.0000 norm=0.8130
[iter 800] loss=-0.6311 val_loss=0.0000 scale=0.5000 norm=0.2005
[iter 900] loss=-0.6825 val_loss=0.0000 scale=0.5000 norm=0.1983
[iter 1000] loss=-0.7262 val_loss=0.0000 scale=1.0000 norm=0.3909
[iter 1100] loss=-0.7478 val_loss=0.0000 scale=1.0000 norm=0.3894
[iter 1200] loss=-0.7690 val_loss=0.0000 scale=1.0000 norm=0.3891
[iter 1300] loss=-0.7990 val_loss=0.0000 scale=0.2500 norm=0.0972
[iter 1400] loss=-0.8288 val_loss=0.0000 scale=0.5000 norm=0.1938
[iter 1500] loss=-0.8736 val_loss=0.0000 scale=0.5000 norm=0.1902
[iter 1600] loss=-0.9019 val_loss=0.0000 scale=0.2500 norm=0.0939
[iter 1700] loss=-0.9172 val_loss=0.0000 scale=0.5000 norm=0.1876
[iter 1800] loss=-0.9406 val_loss=0.0000 scale=0.0010 norm=0.0004
[iter 1900] loss=-0.9409 val_loss=0.0000 scale=0.0010 norm=0.0004
[iter 0] loss=4.1343 val_loss=0.0000 scale=1.0000 norm=11.5311
[iter 100] loss=2.8883 val_loss=0.0000 scale=2.0000 norm=3.5211
[iter 200] loss=1.9133 val_loss=0.0000 scale=2.0000 norm=1.4054
[iter 300] loss=1.0033 val_loss=0.0000 scale=2.0000 norm=1.1565
[iter 400] loss=0.2643 val_loss=0.0000 scale=2.0000 norm=1.0226
[iter 500] loss=-0.2176 val_loss=0.0000 scale=1.0000 norm=0.4573
[iter 600] loss=-0.4194 val_loss=0.0000 scale=0.5000 norm=0.2168
[iter 700] loss=-0.5088 val_loss=0.0000 scale=1.0000 norm=0.4246
[iter 800] loss=-0.5691 val_loss=0.0000 scale=1.0000 norm=0.4274
[iter 900] loss=-0.6257 val_loss=0.0000 scale=1.0000 norm=0.4167
[iter 1000] loss=-0.6743 val_loss=0.0000 scale=0.5000 norm=0.2068
[iter 1100] loss=-0.7139 val_loss=0.0000 scale=0.5000 norm=0.2040
[iter 1200] loss=-0.7491 val_loss=0.0000 scale=0.5000 norm=0.2022
[iter 1300] loss=-0.7677 val_loss=0.0000 scale=0.2500 norm=0.1011
[iter 1400] loss=-0.7921 val_loss=0.0000 scale=0.2500 norm=0.1006
[iter 1500] loss=-0.8298 val_loss=0.0000 scale=0.5000 norm=0.2000
[iter 1600] loss=-0.8600 val_loss=0.0000 scale=0.2500 norm=0.0996
[iter 1700] loss=-0.8645 val_loss=0.0000 scale=0.0312 norm=0.0125
[iter 1800] loss=-0.8657 val_loss=0.0000 scale=0.0010 norm=0.0004
[iter 1900] loss=-0.8657 val_loss=0.0000 scale=0.0010 norm=0.0004
[1/20] BestIter=1985 RMSE: Val=0.6008 Test=0.5265 NLL: Test=0.3801
[iter 0] loss=4.0960 val_loss=0.0000 scale=1.0000 norm=11.0649
[iter 100] loss=2.8473 val_loss=0.0000 scale=2.0000 norm=3.3950
[iter 200] loss=1.8705 val_loss=0.0000 scale=2.0000 norm=1.3736
[iter 300] loss=0.9414 val_loss=0.0000 scale=2.0000 norm=1.1328
[iter 400] loss=0.2031 val_loss=0.0000 scale=2.0000 norm=1.0127
[iter 500] loss=-0.2616 val_loss=0.0000 scale=2.0000 norm=0.9312
[iter 600] loss=-0.4661 val_loss=0.0000 scale=2.0000 norm=0.8886
[iter 700] loss=-0.5588 val_loss=0.0000 scale=1.0000 norm=0.4405
[iter 800] loss=-0.6401 val_loss=0.0000 scale=1.0000 norm=0.4362
[iter 900] loss=-0.6856 val_loss=0.0000 scale=1.0000 norm=0.4336
[iter 1000] loss=-0.6970 val_loss=0.0000 scale=0.0005 norm=0.0002
[iter 1100] loss=-0.6969 val_loss=0.0000 scale=0.0005 norm=0.0002
[iter 1200] loss=-0.6975 val_loss=0.0000 scale=0.0005 norm=0.0002
[iter 1300] loss=-0.6975 val_loss=0.0000 scale=0.0005 norm=0.0002
[iter 1400] loss=-0.6975 val_loss=0.0000 scale=0.0005 norm=0.0002
[iter 1500] loss=-0.6975 val_loss=0.0000 scale=0.0005 norm=0.0002
[iter 1600] loss=-0.6985 val_loss=0.0000 scale=0.0039 norm=0.0017
[iter 1700] loss=-0.6998 val_loss=0.0000 scale=0.0005 norm=0.0002
[iter 1800] loss=-0.6998 val_loss=0.0000 scale=0.0005 norm=0.0002
[iter 1900] loss=-0.6998 val_loss=0.0000 scale=0.0005 norm=0.0002
[iter 0] loss=4.1436 val_loss=0.0000 scale=1.0000 norm=11.6909
[iter 100] loss=2.8995 val_loss=0.0000 scale=2.0000 norm=3.5770
[iter 200] loss=1.9238 val_loss=0.0000 scale=2.0000 norm=1.4093
[iter 300] loss=1.0094 val_loss=0.0000 scale=2.0000 norm=1.1485
[iter 400] loss=0.2708 val_loss=0.0000 scale=2.0000 norm=1.0184
[iter 500] loss=-0.2069 val_loss=0.0000 scale=2.0000 norm=0.9115
[iter 600] loss=-0.3843 val_loss=0.0000 scale=2.0000 norm=0.8739
[iter 700] loss=-0.4708 val_loss=0.0000 scale=1.0000 norm=0.4437
[iter 800] loss=-0.5430 val_loss=0.0000 scale=1.0000 norm=0.4398
[iter 900] loss=-0.6175 val_loss=0.0000 scale=1.0000 norm=0.4250
[iter 1000] loss=-0.6633 val_loss=0.0000 scale=0.5000 norm=0.2115
[iter 1100] loss=-0.6882 val_loss=0.0000 scale=1.0000 norm=0.4217
[iter 1200] loss=-0.6981 val_loss=0.0000 scale=0.0010 norm=0.0004
[iter 1300] loss=-0.6981 val_loss=0.0000 scale=0.0010 norm=0.0004
[iter 1400] loss=-0.6981 val_loss=0.0000 scale=0.0010 norm=0.0004
[iter 1500] loss=-0.6981 val_loss=0.0000 scale=0.0010 norm=0.0004
[iter 1600] loss=-0.6981 val_loss=0.0000 scale=0.0010 norm=0.0004
[iter 1700] loss=-0.6981 val_loss=0.0000 scale=0.0010 norm=0.0004
[iter 1800] loss=-0.6981 val_loss=0.0000 scale=0.0010 norm=0.0004
[iter 1900] loss=-0.6994 val_loss=0.0000 scale=0.0010 norm=0.0004
[2/20] BestIter=2000 RMSE: Val=1.0044 Test=0.4566 NLL: Test=1.0070
[iter 0] loss=4.1771 val_loss=0.0000 scale=1.0000 norm=12.3109
[iter 100] loss=2.9351 val_loss=0.0000 scale=2.0000 norm=3.6745
[iter 200] loss=1.9555 val_loss=0.0000 scale=2.0000 norm=1.3732
[iter 300] loss=1.0212 val_loss=0.0000 scale=2.0000 norm=1.1190
[iter 400] loss=0.2379 val_loss=0.0000 scale=2.0000 norm=1.0014
[iter 500] loss=-0.2965 val_loss=0.0000 scale=2.0000 norm=0.9012
[iter 600] loss=-0.5323 val_loss=0.0000 scale=1.0000 norm=0.4234
[iter 700] loss=-0.6426 val_loss=0.0000 scale=1.0000 norm=0.4090
[iter 800] loss=-0.7175 val_loss=0.0000 scale=1.0000 norm=0.4033
[iter 900] loss=-0.7801 val_loss=0.0000 scale=0.5000 norm=0.1958
[iter 1000] loss=-0.8174 val_loss=0.0000 scale=0.2500 norm=0.0993
[iter 1100] loss=-0.8497 val_loss=0.0000 scale=1.0000 norm=0.3937
[iter 1200] loss=-0.8771 val_loss=0.0000 scale=0.2500 norm=0.0975
[iter 1300] loss=-0.8842 val_loss=0.0000 scale=0.0010 norm=0.0004
[iter 1400] loss=-0.8848 val_loss=0.0000 scale=1.0000 norm=0.3885
[iter 1500] loss=-0.9050 val_loss=0.0000 scale=1.0000 norm=0.3845
