Lmod has detected the following error: A different version of the 'GCCcore'
module is already loaded (see output of 'ml').
You should load another 'GCC' module that is compatible with the currently
loaded version of 'GCCcore'.
Use 'ml spider GCC' to get an overview of the available versions.


If you don't understand the warning or error, contact the helpdesk at
hpc@vub.be 
While processing the following module(s):
    Module fullname        Module Filename
    ---------------        ---------------
    GCC/12.3.0             /apps/brussel/RL8/skylake/modules/2023a/all/GCC/12.3.0.lua
    gfbf/2023a             /apps/brussel/RL8/skylake/modules/2023a/all/gfbf/2023a.lua
    sympy/1.12-gfbf-2023a  /apps/brussel/RL8/skylake/modules/2023a/all/sympy/1.12-gfbf-2023a.lua


Due to MODULEPATH changes, the following have been reloaded:
  1) OpenSSL/1.1

== Dataset=Kin8nm X.shape=(8192, 8) LogScore/Normal
[iter 0] loss=0.0810 val_loss=0.0000 scale=1.0000 norm=0.5376
[iter 100] loss=-0.1397 val_loss=0.0000 scale=2.0000 norm=0.8970
[iter 200] loss=-0.2738 val_loss=0.0000 scale=1.0000 norm=0.4450
[iter 300] loss=-0.3512 val_loss=0.0000 scale=1.0000 norm=0.4465
[iter 400] loss=-0.4089 val_loss=0.0000 scale=1.0000 norm=0.4471
[iter 500] loss=-0.4498 val_loss=0.0000 scale=1.0000 norm=0.4471
[iter 600] loss=-0.4795 val_loss=0.0000 scale=1.0000 norm=0.4459
[iter 700] loss=-0.5017 val_loss=0.0000 scale=1.0000 norm=0.4459
[iter 800] loss=-0.5220 val_loss=0.0000 scale=1.0000 norm=0.4451
[iter 900] loss=-0.5370 val_loss=0.0000 scale=1.0000 norm=0.4449
[iter 1000] loss=-0.5504 val_loss=0.0000 scale=1.0000 norm=0.4443
[iter 1100] loss=-0.5621 val_loss=0.0000 scale=1.0000 norm=0.4439
[iter 1200] loss=-0.5731 val_loss=0.0000 scale=1.0000 norm=0.4430
[iter 1300] loss=-0.5830 val_loss=0.0000 scale=1.0000 norm=0.4424
[iter 1400] loss=-0.5917 val_loss=0.0000 scale=1.0000 norm=0.4414
[iter 1500] loss=-0.6004 val_loss=0.0000 scale=1.0000 norm=0.4404
[iter 1600] loss=-0.6081 val_loss=0.0000 scale=1.0000 norm=0.4402
[iter 1700] loss=-0.6232 val_loss=0.0000 scale=1.0000 norm=0.4367
[iter 1800] loss=-0.6340 val_loss=0.0000 scale=1.0000 norm=0.4360
[iter 1900] loss=-0.6461 val_loss=0.0000 scale=1.0000 norm=0.4346
