Lmod has detected the following error: A different version of the 'GCCcore'
module is already loaded (see output of 'ml').
You should load another 'GCC' module that is compatible with the currently
loaded version of 'GCCcore'.
Use 'ml spider GCC' to get an overview of the available versions.


If you don't understand the warning or error, contact the helpdesk at
hpc@vub.be 
While processing the following module(s):
    Module fullname        Module Filename
    ---------------        ---------------
    GCC/12.3.0             /apps/brussel/RL8/skylake/modules/2023a/all/GCC/12.3.0.lua
    gfbf/2023a             /apps/brussel/RL8/skylake/modules/2023a/all/gfbf/2023a.lua
    sympy/1.12-gfbf-2023a  /apps/brussel/RL8/skylake/modules/2023a/all/sympy/1.12-gfbf-2023a.lua


Due to MODULEPATH changes, the following have been reloaded:
  1) OpenSSL/1.1

== Dataset=Protein Structure X.shape=(45730, 9) LogScore/Normal
[iter 0] loss=3.2320 val_loss=0.0000 scale=1.0000 norm=5.5266
[iter 100] loss=3.0511 val_loss=0.0000 scale=2.0000 norm=9.0422
[iter 200] loss=2.9769 val_loss=0.0000 scale=2.0000 norm=8.4097
[iter 300] loss=2.9385 val_loss=0.0000 scale=2.0000 norm=8.1131
[iter 400] loss=2.9083 val_loss=0.0000 scale=2.0000 norm=7.8957
[iter 500] loss=2.8877 val_loss=0.0000 scale=1.0000 norm=3.8817
[iter 600] loss=2.8689 val_loss=0.0000 scale=1.0000 norm=3.8263
[iter 700] loss=2.8552 val_loss=0.0000 scale=1.0000 norm=3.7824
[iter 800] loss=2.8417 val_loss=0.0000 scale=2.0000 norm=7.4845
[iter 900] loss=2.8283 val_loss=0.0000 scale=0.0625 norm=0.2315
[iter 1000] loss=2.8189 val_loss=0.0000 scale=1.0000 norm=3.6770
[iter 1100] loss=2.8079 val_loss=0.0000 scale=2.0000 norm=7.2913
[iter 1200] loss=2.7969 val_loss=0.0000 scale=1.0000 norm=3.6147
[iter 1300] loss=2.7840 val_loss=0.0000 scale=0.5000 norm=1.7927
[iter 1400] loss=2.7710 val_loss=0.0000 scale=1.0000 norm=3.5580
[iter 1500] loss=2.7633 val_loss=0.0000 scale=2.0000 norm=7.0770
[iter 1600] loss=2.7570 val_loss=0.0000 scale=1.0000 norm=3.5209
[iter 1700] loss=2.7565 val_loss=0.0000 scale=0.0010 norm=0.0034
[iter 1800] loss=2.7565 val_loss=0.0000 scale=0.0010 norm=0.0034
[iter 1900] loss=2.7562 val_loss=0.0000 scale=0.1250 norm=0.4398
[iter 0] loss=3.2294 val_loss=0.0000 scale=1.0000 norm=5.5085
[iter 100] loss=3.0471 val_loss=0.0000 scale=2.0000 norm=9.0069
