dset,RMSE-mean,RMSE-std,NLL-mean,NLL-std,CRPS-mean,CRPS-std,CRPS-calibration-mean,CRPS-calibration-std,CRPS-sharpness-mean,CRPS-sharpness-std,time_run,time_HP,WQL01-mean,WQL01-std,WQL05-mean,WQL05-std,WQL09-mean,WQL09-std,WQL_avg-mean,WQL_avg-std
wine_quality,0.67611617,0.02424879,0.9938031720370785,0.03835216130570755,0.37489583439486596,0.015195062633389721,0.7165844380177643,0.02076131029316627,0.34168860362289827,0.008919196450315506,0.26998549037509495,1374.93057513237,0.11557546728424326,0.003922658834093415,0.26386508441283163,0.010822072212620035,0.11685643292827769,0.005946408972041076,0.16543232820845086,0.006055792103042602
cpu_act,2.3444872,0.37603638,2.3366808507029284,0.7489222640941346,1.1571948251497435,0.025599682731000925,2.3624097844709033,0.036163982661113044,1.2052149593211596,0.0227644933619986,6.545294072892931,1403.144498348236,0.40742203221984297,0.021035591421069387,0.7908883358988684,0.01435323983708419,0.34616754351241064,0.007315838371730465,0.5148259705437073,0.010784398109215235
elevators,0.0066816406980722476,0.00020669976502824761,-4.078914542612589,0.020164276187126243,0.002966060653422269,5.5087394185946284e-05,0.005576039172109377,9.19159836161018e-05,0.0026099785186871087,4.2112578864430056e-05,6.488994704352485,1882.4655938148499,0.0007007821681068914,1.707200737922407e-05,0.0022789196504956247,4.002506332542291e-05,0.0007540815504092585,1.582237677721924e-05,0.0012445944563372583,2.104937376986046e-05
Brazilian_houses,0.10369782051400896,0.04160490381157717,-1.5083898582958133,0.04323431670272929,0.0363672069009799,0.0017735926929571073,0.06774804192940449,0.002652083425163491,0.03138083502842459,0.0012869809582335382,5.880930582682292,1428.6822316646576,0.00790553914543236,0.0005090433022021659,0.028364213831924685,0.0010852500117252987,0.009169906863996657,0.0010187342117905544,0.015146553280451234,0.0007859793203694359
sulfur,0.04201303753125348,0.006956172081977587,-2.4015902686613,0.040928327783880586,0.01574365304214899,0.001063508424825861,0.030411049299806092,0.0019302929238909706,0.014667396257657105,0.00100075103730551,1.8225844436221652,990.3257932662964,0.003953193128805433,0.0003898481462903194,0.01150976657405238,0.0007395074929608856,0.004954447896805867,0.00032940478775854144,0.006805802533221227,0.0004613959586669786
Ailerons,0.00040861902808269945,1.0904236631223758e-05,-6.690342329477491,0.008108490676463083,0.00020456228390130807,3.006021677496069e-06,0.0003860932554348841,4.415146686120533e-06,0.00018153097153357595,1.7010618127614022e-06,1.704988718032837,2321.4656262397766,5.4024162418392466e-05,1.0205512895299174e-06,0.00015724053802592587,2.273150156886303e-06,4.780855092556622e-05,1.1971235401829756e-06,8.635775045662818e-05,1.0845859024896209e-06
Bike_Sharing_Demand,102.55207839581756,3.0070823288596555,6.27336984837552,0.008602691574591434,63.63550539705313,1.1962620385051401,164.17483952031986,1.0821925740243457,100.53933412326674,0.2986137920579597,0.14744411574469674,1814.245901107788,24.210957381690182,0.1657949657207076,34.83908347655026,1.1087784983886122,25.203234109778823,0.2123452381977072,28.08442498933975,0.45509295234352176
abalone,2.144003,0.112833306,2.078570469543752,0.04824164330429597,1.118342920856212,0.05031545058982197,2.2494406293328324,0.04993440592392578,1.1310977084766198,0.031957836872573545,1.1922305954827204,833.4608430862427,0.29306583417469034,0.009014137554040957,0.7642155154519596,0.029154802006651912,0.43383613730034143,0.030248294112577408,0.49703916230899714,0.021732376554486548
houses,0.257305429039612,0.008266012504760846,-0.04475121606096403,0.047079834460569986,0.1346853793810482,0.0032693512189996923,0.2508256882432324,0.006222678227981963,0.11614030886218425,0.0036042920064553595,3.9854116439819336,2586.283262491226,0.04020623379248636,0.0006216709538088017,0.09427844923927925,0.0022451754383555375,0.04337717916236058,0.0021967148163957776,0.05928728739804206,0.0014406988831743076
house_16H,0.59212000584446,0.06996938244336434,0.41450344667250827,0.05580365014833763,0.22677056081588923,0.010158525485208115,0.4245430395581179,0.022375642964145084,0.19777247874222864,0.014320865049681091,3.07327930132548,2814.1562762260437,0.0708669212350289,0.004951877048563121,0.15685309910727932,0.006429904477678106,0.07357111911987667,0.002725539613492601,0.1004303798207283,0.004457635068066269
house_sales,0.20094609201751312,0.003490992546805161,-0.2878104127648619,0.015064508799831358,0.10573982008583444,0.0020131174076753453,0.20219763493892198,0.002385043660627521,0.09645781485308752,0.0008484300933834026,7.773991584777832,2365.1760380268097,0.034817881470420704,0.000640258037672529,0.07282021284649967,0.0013716978604260968,0.03261723403391515,0.0009374963720540858,0.04675177611694517,0.0008871072105567539
MiamiHousing2016,0.19515188483329995,0.009165145128514685,-0.36844153170642246,0.047349868550586476,0.09989861020136055,0.0034553103041726416,0.18235163215207517,0.003930401879474162,0.0824530219507146,0.0018102045876921737,4.227664152781169,2247.14098072052,0.03255209650171132,0.0019186648447053398,0.0699088866591268,0.0023812533931343717,0.029859434273663554,0.0011215175561733444,0.04410680581150056,0.0016620491424708264
yprop_4_1,0.029699864407160423,0.004727831151120821,-2.102113831745329,0.2305261880776498,0.015446487572950467,0.0007470050107679845,0.030804430459503707,0.0009140425866513074,0.01535794288655324,0.0003831029830715353,1.0494835376739502,2099.6458904743195,0.0040931932667982165,0.0003286009997807559,0.010164571883961976,0.000472516182706724,0.006686320637316677,0.00031577110884659776,0.006981361929358956,0.00035679772470227254
diamonds,0.23523796141059647,0.0024747019230718964,-0.055715756818969134,0.012504055894230957,0.13129142146379028,0.0014023086109680128,0.2546416752102394,0.00129476036347861,0.1233502537464491,0.0004762053377234434,11.927501360575357,3911.2608189582825,0.039846500636003014,0.0005543993269628406,0.09215603027087073,0.0009320043792409793,0.04074909119803772,0.0004721627793337555,0.057583874034970485,0.0005935377567280363
