dset,RMSE-mean,RMSE-std,NLL-mean,NLL-std,CRPS-mean,CRPS-std,CRPS-calibration-mean,CRPS-calibration-std,CRPS-sharpness-mean,CRPS-sharpness-std,time_run,time_HP,WQL01-mean,WQL01-std,WQL05-mean,WQL05-std,WQL09-mean,WQL09-std,WQL_avg-mean,WQL_avg-std
sulfur,0.02193481620296251,0.004809100429349099,-2.911278738601437,0.07516451024618195,0.008297406148182782,0.0005296291366327276,0.015860301397007906,0.0009005702706406707,0.007562895248825123,0.0005263724693442156,0.4235853883955214,378.57217049598694,0.002334563386714838,0.00010721036165083367,0.0058073465508420245,0.00032726355155905234,0.0028463564096888167,0.00036807254647160635,0.0036627554490818934,0.0002558201480372602
wine_quality,0.69154537,0.024559718,1.01109018484895,0.031035118917449273,0.3816977131911683,0.014536456630456709,0.7375522445232581,0.017451206327971834,0.35585453133208966,0.007142058090376953,1.2998270458645291,457.52150106430054,0.12107874427464159,0.003342247167033619,0.26595010512481115,0.01057035690507408,0.11842237543160611,0.006456109730764527,0.16848374161035296,0.005764765373786439
Brazilian_houses,0.06911577684121196,0.0551648014845229,-2.8464633397767294,0.19601304891356905,0.010572523625425035,0.0031329459089598248,0.020454365007582777,0.006258459894732521,0.009881841382157744,0.003441209006845518,1.0622668001386855,551.1859738826752,0.003509660605089127,0.0010978189962644748,0.006947876937689907,0.0019471511653647046,0.003723332829223611,0.0015138107336646936,0.004726956790667549,0.0014496142723688812
Bike_Sharing_Demand,102.66182675162975,2.6479309569784033,5.509284885210116,0.037630419106690356,48.43516236032218,1.4656277359077499,93.41018560366953,1.8382715782489412,44.97502324334736,0.634397413763737,0.6036836571163602,662.141738653183,12.096071620110708,0.25102903504800606,34.35131148398827,0.9924466826752811,16.659129049816272,0.6177899581488593,21.035504051305082,0.5978565082435895
yprop_4_1,0.028973762699984043,0.0048150369323779665,-2.142232811216947,0.2113683912265995,0.014868291281619844,0.0007631210212772686,0.030065889827570372,0.0013581099762520578,0.01519759854595053,0.0010078155643779502,0.24118190341525608,372.71450638771057,0.00416561243901667,0.00043149090498957913,0.009674002280379155,0.0004733580948318249,0.006279704116655186,0.0002988457718099012,0.006706439612017003,0.00034849937240587876
Ailerons,0.00015972321628918607,3.817994657215563e-06,-7.467862076517479,0.027186795124099113,8.326691756466952e-05,1.912452513165435e-06,0.00015988091685292314,2.729173716900018e-06,7.66139992882536e-05,1.2662204210507323e-06,2.0439747174580893,700.8058753013611,2.7863265702023738e-05,9.436873440773317e-07,5.772369017911454e-05,1.489419334100272e-06,2.4622164013484545e-05,7.26181230797101e-07,3.673637329820761e-05,8.829645249647404e-07
abalone,2.2440147,0.12988847,2.1054665645516817,0.058011937053531325,1.137633301057281,0.05298677366747312,2.233873885953889,0.05289934976479595,1.096240584896608,0.03697435693417795,0.10129499435424805,308.8129789829254,0.30353517105366523,0.010937826926859361,0.7699757814158102,0.0325411965981447,0.46118404631757964,0.037509497866650456,0.511564999595685,0.02498132490237892
cpu_act,3.099033,0.20511635,2.750344456964546,0.5826270658040226,1.5078432644469357,0.07459415792487195,2.856936638420354,0.15168479972139454,1.3490933739734188,0.08202101873350065,0.3083784845140245,829.2254128456116,0.5126666123543927,0.03625524241021914,1.047764286196813,0.048270349034352136,0.43769361538243445,0.025509453069882643,0.6660415046445468,0.03328552289812368
house_16H,0.6159718914683877,0.08234775882139529,0.39619006326799344,0.06290525701639404,0.221480539175219,0.008246382638828088,0.42301709678724675,0.01506811914985632,0.20153655761202777,0.009489933471583905,1.1812171671125624,916.6135013103485,0.07098008568233688,0.004294335744643935,0.15123474242170368,0.005095997048657134,0.0726893191095102,0.002580806931308829,0.0983013824045169,0.0036150002980140116
houses,0.23461637686630812,0.007398259220164496,-0.18155972260957667,0.06216534379699982,0.11814559237965394,0.0027319998627844447,0.22638468365391656,0.0030599680279071546,0.10823909127426264,0.0018499265479736894,4.8794148498111305,858.1415555477142,0.03821285654098388,0.0008300120625726211,0.08116615837433575,0.0015845172268208424,0.037924968547924105,0.0019306073259352094,0.05243466115441458,0.001233855698302659
